Headline,Date
Nike shares gain on 9% higher adjusted profit,"Dec. 20, 2012 at 4:38 p.m. ET"
Nike shares rise 2.9% following Q2 results,"Dec. 20, 2012 at 4:17 p.m. ET"
"Bed, Bath & Beyond down on outlook; CarMax up","Dec. 20, 2012 at 9:57 a.m. ET"
"Big earnings on Thursday: Nike, Research In Motion","Dec. 20, 2012 at 5:30 a.m. ET"
China’s empty talk of reform,"Dec. 16, 2012 at 9:28 p.m. ET"
Fiscal-cliff effect on data focus of coming week,"Dec. 16, 2012 at 6:01 a.m. ET"
"Wal-Mart, Costco, Nike among sector highlights","Dec. 12, 2012 at 9:59 a.m. ET"
J.P. Morgan initiates Nike with neutral rating,"Dec. 12, 2012 at 7:44 a.m. ET"
Lululemon once again proves skeptics wrong,"Dec. 6, 2012 at 4:18 p.m. ET"
"Crocs, Foot Locker step over competitors: Goldman","Nov. 27, 2012 at 4:43 p.m. ET"
"Stocks to watch Friday: Schiff, Penn National","Nov. 16, 2012 at 12:00 p.m. ET"
Nike to sell Cole Haan to Apax Partners,"Nov. 16, 2012 at 10:44 a.m. ET"
Nike to sell Cole Haan to Apax for $570 million,"Nov. 16, 2012 at 9:15 a.m. ET"
Nike CEO: sale will help firm 'sharpen our focus',"Nov. 16, 2012 at 9:03 a.m. ET"
Nike selling Cole Haan to Apax for $570 mln,"Nov. 16, 2012 at 9:01 a.m. ET"
Stock futures up on reported sequester plan,"Nov. 16, 2012 at 8:55 a.m. ET"
Foot Locker's profit up 61% as sales jump,"Nov. 16, 2012 at 8:44 a.m. ET"
Nike sells Umbro to Iconix; Jones profit down,"Oct. 24, 2012 at 9:51 a.m. ET"
Nike to sell Umbro to Iconix for $225 million,"Oct. 24, 2012 at 8:50 a.m. ET"
Nike selling Umbro unit to Iconix for $225 mln,"Oct. 24, 2012 at 7:55 a.m. ET"
Investors breathe sigh of relief on Coach,"Oct. 23, 2012 at 12:41 p.m. ET"
"10 fallen sports heroes, led by Lance Armstrong","Oct. 22, 2012 at 10:12 a.m. ET"
"MarketWatch’s top 10 stories, Oct. 15 - 19","Oct. 19, 2012 at 4:47 p.m. ET"
10 lessons from the market crash of 1987,"Oct. 19, 2012 at 9:01 a.m. ET"
Nike drops Lance Armstrong ties on doping charges,"Oct. 17, 2012 at 9:09 a.m. ET"
Nike cites 'insurmountable evidence' of doping,"Oct. 17, 2012 at 8:59 a.m. ET"
"Armstrong, 'misled Nike for more than a decade'","Oct. 17, 2012 at 8:59 a.m. ET"
Nike ends Lance Armstrong contract,"Oct. 17, 2012 at 8:59 a.m. ET"
China trade-surplus report surprisingly strong,"Oct. 13, 2012 at 1:50 p.m. ET"
"Draghi, ECB give international stock funds a lift","Oct. 1, 2012 at 5:15 p.m. ET"
Harvesting profits and reseeding cash,"Oct. 1, 2012 at 6:01 a.m. ET"
Nike drops on China demand concern,"Sep. 28, 2012 at 9:45 a.m. ET"
Nike shares fall 3.7% in preopen trade,"Sep. 28, 2012 at 8:51 a.m. ET"
"Stocks to Watch: RIM, Nike, Walgreen","Sep. 27, 2012 at 6:05 p.m. ET"
"RIM shares rally, Nike falls after hours","Sep. 27, 2012 at 6:01 p.m. ET"
"Nike profit falls on weaker margins, rising costs","Sep. 27, 2012 at 4:53 p.m. ET"
"Nike profit falls 12%, gross margin shrinks","Sep. 27, 2012 at 4:28 p.m. ET"
Nike shares down 3.8% after Q1 results,"Sep. 27, 2012 at 4:23 p.m. ET"
Nike Q1 revenue $6.67 bln vs $6.08 bln,"Sep. 27, 2012 at 4:16 p.m. ET"
Nike Q1 profit $1.23 a share vs $1.36 a share,"Sep. 27, 2012 at 4:15 p.m. ET"
"Stocks to Watch Thursday: Nike, RIM","Sep. 26, 2012 at 9:03 p.m. ET"
7 global companies warn tough times ahead,"Sep. 26, 2012 at 6:15 a.m. ET"
China could be a thorn in Nike’s side,"Sep. 24, 2012 at 3:15 p.m. ET"
Big 5 rises; Nike dips on China concern,"Sep. 24, 2012 at 9:56 a.m. ET"
"U.S. housing data, Spain in spotlight next week","Sep. 22, 2012 at 6:00 a.m. ET"
Nine stocks in S&P 500 fatten dividends,"Sep. 21, 2012 at 5:25 p.m. ET"
Nike splashes its cash on more buybacks,"Sep. 20, 2012 at 1:04 p.m. ET"
Nike sets $8 billion share buyback program,"Sep. 20, 2012 at 8:13 a.m. ET"
S&P Capital IQ downgrades Nike to hold from buy,"Sep. 13, 2012 at 3:13 p.m. ET"
Nike downgraded; top rival Adidas raised,"Sep. 13, 2012 at 10:03 a.m. ET"
WPP cuts 2012 revenue forecast,"Aug. 30, 2012 at 3:05 a.m. ET"
China actually wants capital outflows,"Aug. 27, 2012 at 8:26 p.m. ET"
How to profit from the post-Olympic spirit,"Aug. 27, 2012 at 12:01 a.m. ET"
"At Nike, something has to give","Aug. 21, 2012 at 12:49 p.m. ET"
Nike charging $315 for new LeBron James sneaker,"Aug. 21, 2012 at 8:00 a.m. ET"
Manchester United IPO trading flat,"Aug. 10, 2012 at 1:49 p.m. ET"
"Final bidders for Cole Haan include TPG, Apax","Aug. 10, 2012 at 12:50 p.m. ET"
Biggest dividend-paying stocks are still the best,"Aug. 10, 2012 at 12:01 a.m. ET"
"Ralph Lauren, Macy’s tell different tales","Aug. 8, 2012 at 1:49 p.m. ET"
Red Devil in details of Manchester United IPO,"Aug. 8, 2012 at 12:01 a.m. ET"
"Adidas earnings boosted by Olympics, euro 2012","Aug. 2, 2012 at 1:56 a.m. ET"
July sales may turn out better than expected,"Aug. 1, 2012 at 2:06 p.m. ET"
August’s back-to-school winners,"Aug. 1, 2012 at 12:01 a.m. ET"
The Olympic Games indicator,"Jul. 26, 2012 at 9:38 a.m. ET"
Under Armour’s ambition rewarded by investors,"Jul. 24, 2012 at 4:23 p.m. ET"
Under Armour profit rises and firm raise outlook,"Jul. 24, 2012 at 9:02 a.m. ET"
"VF’s Europe, China views lift Coach, retail stocks","Jul. 19, 2012 at 2:10 p.m. ET"
European concerns trip Puma shares,"Jul. 18, 2012 at 10:40 a.m. ET"
PwC: International banks see record China profits,"Jul. 17, 2012 at 3:34 a.m. ET"
Nike distances itself from Paterno’s legacy,"Jul. 12, 2012 at 5:22 p.m. ET"
China's sportswear brands fall out of favor,"Jul. 12, 2012 at 7:02 a.m. ET"
Trail Blazers exec rejoins Nike's Jordan Brand,"Jul. 9, 2012 at 9:23 a.m. ET"
Miller was president of Portland Trail Blazers,"Jul. 9, 2012 at 9:20 a.m. ET"
"Nike names Larry Miller as president, Jordan brand","Jul. 9, 2012 at 9:16 a.m. ET"
Retailers post worst June sales in three years,"Jul. 5, 2012 at 2:59 p.m. ET"
June retail sales gain may be smallest in 3 years,"Jul. 3, 2012 at 1:51 p.m. ET"
Opportunity in China’s slowdown,"Jul. 1, 2012 at 10:25 p.m. ET"
U.S. stocks rally on European agreements,"Jun. 29, 2012 at 4:47 p.m. ET"
Nike’s surprise miss spooks investors,"Jun. 29, 2012 at 4:31 p.m. ET"
Nike slumps after results fall short,"Jun. 29, 2012 at 9:52 a.m. ET"
Stock futures soar on EU summit results,"Jun. 29, 2012 at 9:17 a.m. ET"
"Canaccord slashes Nike price target, earnings view","Jun. 29, 2012 at 8:52 a.m. ET"
Canaccord cuts Nike price target to $92 from $104,"Jun. 29, 2012 at 8:45 a.m. ET"
Nike shares fall 10.3% in premarket,"Jun. 29, 2012 at 8:44 a.m. ET"
"Stocks to watch Friday: AZZ, ValueClick, RIM","Jun. 29, 2012 at 7:02 a.m. ET"
"RIM, Nike shares stomped after hours","Jun. 28, 2012 at 6:46 p.m. ET"
"Nike profit falls on weaker margins, higher costs","Jun. 28, 2012 at 4:49 p.m. ET"
"Nike profit drops 8%, shares fall in late trade","Jun. 28, 2012 at 4:34 p.m. ET"
Nike shares drop 10% after Q4 report,"Jun. 28, 2012 at 4:18 p.m. ET"
Nike Q4 revenue $6.47 bln vs $5.77 bln,"Jun. 28, 2012 at 4:16 p.m. ET"
Nike Q4 profit $1.17 a share vs $1.24 a share,"Jun. 28, 2012 at 4:15 p.m. ET"
"Stocks to watch Thursday: Harman, Herman Miller","Jun. 28, 2012 at 6:51 a.m. ET"
What Buffett's favorite metric says now,"Jun. 25, 2012 at 6:34 a.m. ET"
Europe to remain in focus for next week,"Jun. 23, 2012 at 12:00 a.m. ET"
Adidas CEO sees Brazil marked for growth,"Jun. 22, 2012 at 7:35 a.m. ET"
"WPP buying digital agency Akqa, price undisclosed","Jun. 20, 2012 at 8:00 a.m. ET"
The bull case for Bank of America and AIG,"Jun. 18, 2012 at 5:36 a.m. ET"
Lululemon’s tricky pose,"Jun. 7, 2012 at 2:21 p.m. ET"
Eddie Bauer hires Nike unit chief as CEO,"Jun. 5, 2012 at 8:59 a.m. ET"
Eddie Bauer hires head of Nike's Hurley as CEO,"Jun. 5, 2012 at 8:41 a.m. ET"
"Nike to divest Cole Haan, Umbro brands","May. 31, 2012 at 9:29 a.m. ET"
"Nike selling non-core brands Umbro, Cole Haan","May. 31, 2012 at 8:53 a.m. ET"
"Nike expects to sell brands by May 31, 2013","May. 31, 2012 at 8:34 a.m. ET"
"Nike to focus on Nike, Converse, Jordan, Hurley","May. 31, 2012 at 8:34 a.m. ET"
"Nike to sell Cole Haan, Umbro brands","May. 31, 2012 at 8:34 a.m. ET"
"Brown Shoe, Foot Locker shine in lower markets","May. 18, 2012 at 5:23 p.m. ET"
The big “If” with J.C. Penney,"May. 16, 2012 at 3:40 p.m. ET"
"J.C. Penney swings to loss, suspends dividend","May. 15, 2012 at 8:19 p.m. ET"
Chinese getting tired of ‘Made in China’,"May. 6, 2012 at 8:39 p.m. ET"
Adidas raises guidance as profit beats expectation,"Apr. 30, 2012 at 2:36 a.m. ET"
The NFL draft flexes its marketing muscles,"Apr. 25, 2012 at 6:06 p.m. ET"
Newcomers shake up track sponsorship deals,"Apr. 25, 2012 at 12:01 a.m. ET"
Asics signs Olympic decathlete Clay,"Apr. 24, 2012 at 12:47 p.m. ET"
MLB heads for record merchandise sales,"Apr. 4, 2012 at 11:00 a.m. ET"
Game changer: Nike unveils new NFL gear,"Apr. 3, 2012 at 5:55 p.m. ET"
Nike's new NFL uniforms to generate apparel buzz,"Apr. 3, 2012 at 12:16 p.m. ET"
Nike sues Reebok over NY Jets' Tim Tebow's apparel,"Mar. 28, 2012 at 4:07 p.m. ET"
Nike’s margin outlook dents stock,"Mar. 23, 2012 at 3:23 p.m. ET"
Nike drops as margin disappoints; Cost Plus jumps,"Mar. 23, 2012 at 10:02 a.m. ET"
U.S. stock futures flat ahead of housing data,"Mar. 23, 2012 at 9:12 a.m. ET"
"Stocks to watch Friday: Cost Plus, Wet Seal, Nike","Mar. 23, 2012 at 6:40 a.m. ET"
"Steady start for Europe stocks; BT, Mobistar gain","Mar. 23, 2012 at 4:18 a.m. ET"
Adidas up 1.1% after upbeat Nike results,"Mar. 23, 2012 at 4:05 a.m. ET"
"Stocks to watch Friday: Darden, KB Home","Mar. 22, 2012 at 6:43 p.m. ET"
"Nike profit, orders top estimates","Mar. 22, 2012 at 6:19 p.m. ET"
"Nike shares up, Micron lower after hours","Mar. 22, 2012 at 6:16 p.m. ET"
"Nike shares turn higher, up 1.1% after hours","Mar. 22, 2012 at 4:27 p.m. ET"
Nike shares down 0.5% after Q3 results,"Mar. 22, 2012 at 4:19 p.m. ET"
Nike Q3 revenue $5.85 bln vs $5.08 bln,"Mar. 22, 2012 at 4:16 p.m. ET"
Nike Q3 net income $1.20 vs $1.08,"Mar. 22, 2012 at 4:15 p.m. ET"
Dollar General jumps; Lululemon's views disappoint,"Mar. 22, 2012 at 10:10 a.m. ET"
"Stocks to watch Thursday: Sturm Ruger, Luby’s","Mar. 22, 2012 at 6:49 a.m. ET"
Jeremy Lin’s star not fading off court,"Mar. 20, 2012 at 12:04 p.m. ET"
Housing data take center stage for U.S. investors,"Mar. 17, 2012 at 12:01 a.m. ET"
Foot Locker’s road map for growth,"Mar. 7, 2012 at 11:25 a.m. ET"
Buy and hold cannot die,"Mar. 6, 2012 at 9:43 a.m. ET"
Indian cotton ban a temporary apparel headwind?,"Mar. 5, 2012 at 2:33 p.m. ET"
Foot Locker: Profit to rise for 3rd straight year,"Mar. 2, 2012 at 12:08 p.m. ET"
Nike creates a shoe for Jeremy Lin,"Feb. 25, 2012 at 10:50 a.m. ET"
Apparel sellers face new cost pressures,"Feb. 24, 2012 at 3:06 p.m. ET"
Nike NBA shoes spark near riot at Orlando mall,"Feb. 24, 2012 at 10:51 a.m. ET"
Nike’s game plan for Knicks’ Jeremy Lin,"Feb. 23, 2012 at 9:12 a.m. ET"
VF Corp.’s winning streak continues,"Feb. 16, 2012 at 2:27 p.m. ET"
Abercrombie’s margin talk cheers investors,"Feb. 15, 2012 at 12:42 p.m. ET"
"Athletics’ Olympic year sees new events, sponsors","Jan. 27, 2012 at 7:24 p.m. ET"
Entertainment stocks: Selling dreams to have-nots,"Jan. 24, 2012 at 5:04 a.m. ET"
"Nike unveils NikeFuel measurement, wristband","Jan. 19, 2012 at 4:56 p.m. ET"
Nike unveils wristband to measure athletes' action,"Jan. 19, 2012 at 11:31 a.m. ET"
Dire straits in China’s Pearl River Delta,"Jan. 12, 2012 at 9:10 p.m. ET"
U.S. markets extend the 2012 uptrend,"Jan. 10, 2012 at 11:10 a.m. ET"
Nike to build new China headquarters,"Jan. 9, 2012 at 5:40 p.m. ET"
"Nike, Tishman Speyer in long-term pact for campus","Jan. 9, 2012 at 4:29 p.m. ET"
"Nike says China development will be 600,000 sq ft","Jan. 9, 2012 at 4:28 p.m. ET"
Nike in pact for China headquarters near Shanghai,"Jan. 9, 2012 at 4:26 p.m. ET"
6 stocks set to advance in 2012,"Jan. 5, 2012 at 12:01 a.m. ET"
"Fight for new Nikes leads to arrests, pepper spray","Dec. 23, 2011 at 11:33 a.m. ET"
Last-minute buyers find 24/7 stores touting deals,"Dec. 21, 2011 at 2:52 p.m. ET"
"Nike up; Walgreen, CarMax, Expedia drop","Dec. 21, 2011 at 9:57 a.m. ET"
Nike's sales growth cheers investors,"Dec. 21, 2011 at 9:20 a.m. ET"
"U.S. stock futures weaken; Oracle off, RIM up","Dec. 21, 2011 at 8:41 a.m. ET"
"Stocks to watch Wednesday: C.R. Bard, Papa John’s","Dec. 21, 2011 at 6:51 a.m. ET"
"Stocks to watch Wednesday: CarMax, Walgreen","Dec. 20, 2011 at 5:42 p.m. ET"
"Oracle shares dive, Nike’s up in after-hours trade","Dec. 20, 2011 at 4:57 p.m. ET"
Nike net up 2.6% on higher sales; margins weaken,"Dec. 20, 2011 at 4:54 p.m. ET"
Nike profit up on stronger sales,"Dec. 20, 2011 at 4:30 p.m. ET"
Nike shares up 2% after Q2 report,"Dec. 20, 2011 at 4:22 p.m. ET"
CORRECT: Nike Q2 rev $5.73 bln vs $4.84 bln,"Dec. 20, 2011 at 4:21 p.m. ET"
Nike future orders for Dec.-April delivery up 13%,"Dec. 20, 2011 at 4:19 p.m. ET"
Nike Q2 net earns $1 vs 94c,"Dec. 20, 2011 at 4:17 p.m. ET"
"When traders sell, is it time to buy?","Dec. 20, 2011 at 1:33 p.m. ET"
"Stocks to watch Tuesday: Oracle, Deere, Sempra","Dec. 20, 2011 at 6:45 a.m. ET"
New rule may see more athletics sponsorships,"Dec. 5, 2011 at 12:01 a.m. ET"
Three ways to track a trend,"Dec. 1, 2011 at 10:45 a.m. ET"
"Black Friday sales hit record, giving season hope","Nov. 28, 2011 at 2:29 p.m. ET"
The supermodel who's outperforming the Dow,"Nov. 23, 2011 at 11:04 a.m. ET"
How to profit from the supercommittee's stalemate?,"Nov. 22, 2011 at 12:48 p.m. ET"
"Stocks to watch Friday: Boeing, Nike, Salesforce","Nov. 18, 2011 at 6:54 a.m. ET"
"Stocks to watch Friday: Dr. Pepper, Nike","Nov. 17, 2011 at 9:04 p.m. ET"
Nike hikes quarterly dividend by 16% to 36 cents,"Nov. 17, 2011 at 4:28 p.m. ET"
Nike hikes quarterly dividend by 16% to 36c,"Nov. 17, 2011 at 4:15 p.m. ET"
Forex controls hurt Argentine real estate market,"Nov. 14, 2011 at 3:54 p.m. ET"
Skechers pushes for running success,"Nov. 3, 2011 at 7:26 p.m. ET"
Adidas net up 14%; '11 outlook higher,"Nov. 3, 2011 at 3:05 a.m. ET"
Try this strategy: One stock per week,"Oct. 26, 2011 at 12:52 p.m. ET"
Monday ideas: Is BofA a ‘terminal’ short?,"Oct. 24, 2011 at 9:53 a.m. ET"
Picking shoe stocks in a resurgent sector,"Oct. 17, 2011 at 4:58 p.m. ET"
Why Occupy Wall Street makes me sad,"Oct. 17, 2011 at 12:01 a.m. ET"
Occupy Wall Street needs corporate sponsors,"Oct. 14, 2011 at 11:05 a.m. ET"
Retailers better set for NBA lockout than '98-'99,"Oct. 12, 2011 at 12:32 p.m. ET"
Nike plans aggressive China investment: president,"Oct. 11, 2011 at 11:39 a.m. ET"
Value and short ideas after yesterday's big fall,"Oct. 4, 2011 at 12:06 p.m. ET"
"Nike, Finish Line show consumers are stepping out","Sep. 23, 2011 at 3:19 p.m. ET"
S&P reiterates buy rating on Nike,"Sep. 23, 2011 at 1:47 p.m. ET"
Europe ends higher as investors eye policy makers,"Sep. 23, 2011 at 12:22 p.m. ET"
"Nike, Finish Line jump, leading sector gains","Sep. 23, 2011 at 9:51 a.m. ET"
"Nike shares gain 5.5%, top S&P 500 gainers","Sep. 23, 2011 at 9:36 a.m. ET"
U.S. stock futures drop on continued Europe fears,"Sep. 23, 2011 at 9:01 a.m. ET"
"Stocks to watch Friday: McDonald’s, TriQuint","Sep. 23, 2011 at 7:10 a.m. ET"
"Nike climbs, H-P slips in after-hours trading","Sep. 22, 2011 at 5:43 p.m. ET"
Nike profit rises on North American strength,"Sep. 22, 2011 at 5:04 p.m. ET"
"Stocks to watch Friday: KB Home, Nike, H-P","Sep. 22, 2011 at 5:04 p.m. ET"
Nike posts 15% profit jump; shares gain,"Sep. 22, 2011 at 4:28 p.m. ET"
Nike shares rise 5.5% after Q1 results,"Sep. 22, 2011 at 4:19 p.m. ET"
Nike Q1 revenue $6.08 bln vs $5.18 bln,"Sep. 22, 2011 at 4:17 p.m. ET"
Nike Q1 net income $1.36 vs $1.14,"Sep. 22, 2011 at 4:16 p.m. ET"
"Stocks to watch Thursday: Goodrich, Mosaic","Sep. 22, 2011 at 6:53 a.m. ET"
"Stocks to watch Thursday: CarMax, FedEx, Nike","Sep. 21, 2011 at 4:52 p.m. ET"
"U.S. stock rally’s longevity depends on euro, Fed","Sep. 16, 2011 at 6:21 p.m. ET"
Djokovic dominance boosts Sergio Tacchini,"Sep. 11, 2011 at 3:41 p.m. ET"
Nike cut by HSBC; Walgreen August sales up 5.6%,"Sep. 6, 2011 at 10:03 a.m. ET"
"Michael Vick, I’ll never cheer for you","Aug. 31, 2011 at 12:00 a.m. ET"
Vick’s NFL deal won’t win over Main Street,"Aug. 30, 2011 at 5:06 p.m. ET"
Under Armour jumps on bullish Wall Street comments,"Aug. 22, 2011 at 10:55 a.m. ET"
Hopes on consumers-retail stocks defy market drop,"Aug. 19, 2011 at 2:22 p.m. ET"
Bearish momentum technically accelerates,"Aug. 4, 2011 at 10:23 a.m. ET"
Nike CEO fiscal 2011 total compensation down 16%,"Jul. 26, 2011 at 5:31 p.m. ET"
U.S. firms spend $3.5 billion a year on education,"Jul. 26, 2011 at 12:01 a.m. ET"
China’s sports brands headed for shake-out,"Jul. 24, 2011 at 10:25 p.m. ET"
"Stocks to watch Friday: WD-40, Amazon","Jul. 7, 2011 at 6:47 p.m. ET"
Michael Vick rejoins Nike,"Jul. 1, 2011 at 3:42 p.m. ET"
Nike re-signs Michael Vick as endorser: reports,"Jul. 1, 2011 at 1:24 p.m. ET"
Weak data may not signal earnings disappointment,"Jun. 29, 2011 at 8:10 a.m. ET"
U.S. stocks lifted on optimism over Greece,"Jun. 28, 2011 at 4:58 p.m. ET"
"Tuesday’s biggest advancing, declining stocks","Jun. 28, 2011 at 4:25 p.m. ET"
"Nike raises sales goal, furthering share gain","Jun. 28, 2011 at 2:57 p.m. ET"
Nike shares rise after revenue outlook boosted,"Jun. 28, 2011 at 2:37 p.m. ET"
Nike eyes up to $30 billion in sales by 2015: CEO,"Jun. 28, 2011 at 1:32 p.m. ET"
European stocks rise on Greece optimism,"Jun. 28, 2011 at 12:13 p.m. ET"
"Nike, TJX pace retail sector gain","Jun. 28, 2011 at 10:40 a.m. ET"
Nike paces retail stock gains,"Jun. 28, 2011 at 9:46 a.m. ET"
"Nike shares jump 5.6%, best on S&P 500","Jun. 28, 2011 at 9:33 a.m. ET"
U.S. stock index futures turn higher,"Jun. 28, 2011 at 9:02 a.m. ET"
"Greece, Nike, Accenture in the spotlight","Jun. 28, 2011 at 8:48 a.m. ET"
Nike shares rise 4.8% in preopen trade,"Jun. 28, 2011 at 8:03 a.m. ET"
"Stocks to watch Tuesday: Accenture, Nike","Jun. 28, 2011 at 6:36 a.m. ET"
"Accenture, Nike shares sprint higher after hours","Jun. 27, 2011 at 7:07 p.m. ET"
"Nike profit up 14%, sales jump in China, U.S.","Jun. 27, 2011 at 7:05 p.m. ET"
"Stocks to watch Tuesday: Microsoft, Home Depot","Jun. 27, 2011 at 5:46 p.m. ET"
Nike profit rises 14%,"Jun. 27, 2011 at 4:29 p.m. ET"
U.S. stocks rally as Greece worries ebb,"Jun. 27, 2011 at 4:27 p.m. ET"
Nike shares rise 4.5% after quarterly results,"Jun. 27, 2011 at 4:17 p.m. ET"
Nike Q4 revenue $5.77 bln vs $5.08 bln,"Jun. 27, 2011 at 4:16 p.m. ET"
Nike Q4 net income $1.24 vs $1.06,"Jun. 27, 2011 at 4:15 p.m. ET"
Target cut by Janney; investors await Nike results,"Jun. 27, 2011 at 10:56 a.m. ET"
Target cut by Janney; Nike reports after market,"Jun. 27, 2011 at 10:10 a.m. ET"
U.S. stock futures edge up; Greece crisis in focus,"Jun. 27, 2011 at 9:02 a.m. ET"
"Stocks to watch Monday: Fundtech, LDK Solar","Jun. 27, 2011 at 6:38 a.m. ET"
"Stocks to watch Monday: Nike, Peet’s","Jun. 25, 2011 at 12:01 a.m. ET"
U.S. stocks to gauge manufacturing data,"Jun. 25, 2011 at 12:00 a.m. ET"
U.S. EQUITIES WEEK AHEAD: IMF appointment expected,"Jun. 24, 2011 at 3:07 p.m. ET"
Rory McIlroy’s No. 1 asset: He’s not Tiger,"Jun. 22, 2011 at 10:16 a.m. ET"
McIlroy: Golf’s next marketing superstar?,"Jun. 22, 2011 at 12:01 a.m. ET"
North Face parent VF buying Timberland for $2 bln,"Jun. 13, 2011 at 3:03 p.m. ET"
"VF, Timberland pace retail sector; Chico’s raised","Jun. 13, 2011 at 10:33 a.m. ET"
Polo profit tumbles 36% on cost pressures,"May. 25, 2011 at 12:52 p.m. ET"
Gap suffers biggest drop in decade on cost warning,"May. 20, 2011 at 1:26 p.m. ET"
Apparel makers’ inventories pose risks,"May. 9, 2011 at 12:48 p.m. ET"
"For consumers and firms, commodity fall damps fear","May. 6, 2011 at 3:11 p.m. ET"
Adidas raises guidance as net profit jumps 25%,"May. 5, 2011 at 4:14 a.m. ET"
Behind PPR’s Volcom deal: Young customers,"May. 2, 2011 at 2:59 p.m. ET"
Two stocks with a sporting chance,"May. 2, 2011 at 12:01 a.m. ET"
U.S. stocks extend winning streak to third quarter,"Mar. 31, 2011 at 6:10 p.m. ET"
U.S. crop-planting outlook comes as prices climb,"Mar. 30, 2011 at 12:04 p.m. ET"
Retail stocks aided by consumer spending data,"Mar. 28, 2011 at 10:18 a.m. ET"
"CenterPoint Energy, Federal-Mogul, Unilife","Mar. 18, 2011 at 5:05 p.m. ET"
Retail stocks reverse earlier gain,"Mar. 18, 2011 at 11:26 a.m. ET"
Nike hurt by cost pressures as it plans price hike,"Mar. 18, 2011 at 11:08 a.m. ET"
Nike in biggest share drop in more than two years,"Mar. 18, 2011 at 10:29 a.m. ET"
"Retail stocks rise; Nike, Cost Plus drop","Mar. 18, 2011 at 9:54 a.m. ET"
"Nike shares tumble 8.7%, worst on S&P 500","Mar. 18, 2011 at 9:34 a.m. ET"
U.S. stock futures rise on Libya news,"Mar. 18, 2011 at 9:05 a.m. ET"
Nike shares fall 6.6% in preopen trade,"Mar. 18, 2011 at 7:44 a.m. ET"
"Nike, Apple, Cost Plus","Mar. 17, 2011 at 7:52 p.m. ET"
Nike profit rises below expectations; shares fall,"Mar. 17, 2011 at 6:19 p.m. ET"
Nike profit up 5%; shares slip,"Mar. 17, 2011 at 4:47 p.m. ET"
Nike shares fall 5.8% after Q3 results,"Mar. 17, 2011 at 4:18 p.m. ET"
Nike Q3 rev $5.08 bln vs $4.73 bln,"Mar. 17, 2011 at 4:16 p.m. ET"
Nike Q3 profit $1.08 a share vs $1.01,"Mar. 17, 2011 at 4:15 p.m. ET"
Retail stocks up on claims data,"Mar. 17, 2011 at 10:29 a.m. ET"
U.S. futures point to gains for Wall Street,"Mar. 17, 2011 at 9:13 a.m. ET"
"Nike, FedEx, Ross Stores","Mar. 16, 2011 at 6:33 p.m. ET"
"Worries about Japan spending hit Coach, Tiffany, Polo","Mar. 14, 2011 at 2:57 p.m. ET"
Oil may stay driving market force next week,"Mar. 12, 2011 at 4:25 p.m. ET"
Berkshire sold several stocks in fourth quarter,"Feb. 14, 2011 at 7:00 p.m. ET"
"Berkshire sells several stocks, raises Wells stake","Feb. 14, 2011 at 6:11 p.m. ET"
"Berkshire sold Nike stake, filing shows","Feb. 14, 2011 at 6:01 p.m. ET"
Retailers tap tech potential to get personal,"Jan. 25, 2011 at 3:01 p.m. ET"
The hits keep coming,"Jan. 15, 2011 at 1:48 p.m. ET"
"Borders, Safeway and Supervalu defy sector gains","Jan. 4, 2011 at 10:37 a.m. ET"
"Retail stocks up; Borders, Safeway, Supervalu down","Jan. 4, 2011 at 9:51 a.m. ET"
Goldman adds Walgreen to conviction buy list,"Jan. 4, 2011 at 8:20 a.m. ET"
Goldman removes Nike from conviction buy list,"Jan. 4, 2011 at 8:20 a.m. ET"
Consumer discretionary best S&P 500 sector,"Dec. 31, 2010 at 5:44 p.m. ET"
Resilient shoppers ring in holiday cheer for retail,"Dec. 28, 2010 at 3:26 p.m. ET"
"Retailers, airlines in focus","Dec. 26, 2010 at 11:23 a.m. ET"
"Retailers, airlines in focus over holidays","Dec. 23, 2010 at 6:04 p.m. ET"
"Finish Line, Nike, Office Depot, Orbitz","Dec. 22, 2010 at 6:30 p.m. ET"
S&P 500 ticks higher for fifth session,"Dec. 22, 2010 at 4:48 p.m. ET"
Nike shares drop on warning of cost pressure,"Dec. 22, 2010 at 2:36 p.m. ET"
Retail stocks rise; Nike dents athletic sector,"Dec. 22, 2010 at 10:39 a.m. ET"
Retail stocks up; Nike dents athletic sector,"Dec. 22, 2010 at 9:46 a.m. ET"
"Nike shares tumble 5.8%, worst on S&P 500","Dec. 22, 2010 at 9:33 a.m. ET"
Futures offer muted reaction to GDP data,"Dec. 22, 2010 at 9:03 a.m. ET"
"Stocks in focus: Bed Bath & Beyond, Walgreen","Dec. 21, 2010 at 5:56 p.m. ET"
Nike profit jumps but slimmer margins loom,"Dec. 21, 2010 at 5:40 p.m. ET"
"Nike loses ground, Tibco rises after results","Dec. 21, 2010 at 5:12 p.m. ET"
Nike shares down 4.7% in after-hours trading,"Dec. 21, 2010 at 4:23 p.m. ET"
"Nike profit rises, future orders surge","Dec. 21, 2010 at 4:23 p.m. ET"
Nike Q2 rev $4.84 bln vs $4.41 bln,"Dec. 21, 2010 at 4:16 p.m. ET"
Nike Q2 net income 94c a share vs 76c,"Dec. 21, 2010 at 4:15 p.m. ET"
Wall Street set for a higher start,"Dec. 21, 2010 at 9:05 a.m. ET"
